,0,1,2,3,4,5,6,7,8,9,10,11,12,label
45,-459.5514,-16.38182,0.9669074,57.647076,-42.05072,11.174975,-44.155212,-5.4864454,19.712528,-5.199793,4.846512,9.1182,4.6587734,apricaria
46,-467.33667,-8.62893,5.192075,49.426292,-34.356987,10.858803,-51.028152,-1.0025789,20.27391,-3.682241,5.246176,4.7071085,7.112052,apricaria
47,-479.93887,-2.0861535,12.988209,42.489033,-31.982197,9.492222,-49.952568,1.3785167,17.901987,-1.9468439,4.981885,0.5794076,8.783274,apricaria
48,-473.37646,-8.726233,8.6464,49.52424,-34.53755,-0.26349467,-42.403656,-2.9231706,15.212709,6.8907204,-0.96260566,4.6487784,10.846626,apricaria
49,-471.12714,-8.476221,7.147283,48.871452,-36.05338,-1.091823,-41.63154,-2.4506154,10.914967,7.783022,-1.7418886,6.247212,12.933884,apricaria
50,-465.8316,-16.315731,8.018185,50.78256,-44.740005,8.138515,-46.16046,-2.5363894,17.61562,-1.5445236,3.3157272,13.224276,0.41385007,apricaria
51,-448.2567,-35.071594,9.920863,63.714558,-57.026726,16.854134,-47.082382,-9.724939,30.10285,-8.961313,8.13664,21.43954,-8.938046,apricaria
52,-452.79718,-33.123158,16.763783,62.905304,-61.750053,19.929668,-44.61549,-21.517824,34.855377,-12.814729,8.628071,22.466644,-9.965015,apricaria
53,-455.90286,-25.76418,13.899583,52.825325,-53.159927,22.316319,-43.539413,-15.518825,26.234661,-9.880743,13.186768,12.256123,-5.155653,apricaria
54,-464.878,-24.82904,16.436916,48.443096,-47.59675,21.483528,-44.507286,-7.6169477,28.703465,-2.3471248,14.085074,7.823126,-3.25077,apricaria
55,-464.61993,-21.996712,12.010963,51.564064,-45.823364,20.441488,-43.756035,-6.8230467,27.704987,-6.0924673,11.701962,9.413858,-4.605805,apricaria
56,-464.10062,-22.959808,6.7367525,51.40042,-44.251232,21.988663,-41.55017,-4.7175417,20.178425,-10.988766,11.319275,10.62554,-0.8150971,apricaria
57,-460.83633,-27.999002,-1.1752291,55.11998,-38.983513,18.280159,-42.114815,4.1973705,10.8306875,-17.136534,16.78075,9.320692,-2.4443135,apricaria
58,-459.28168,-18.300285,-3.0403905,46.711273,-34.0243,14.526131,-45.046593,5.8918624,11.760997,-10.172106,15.829021,8.773118,1.7826068,apricaria
59,-468.17636,-14.553688,6.3127165,42.39907,-36.65535,15.088753,-46.22668,2.665316,19.360392,1.0977981,11.016978,7.251378,7.1906705,apricaria
60,-470.2938,-12.465038,2.0957167,42.61467,-35.97844,15.434113,-46.67582,5.510812,22.666708,1.6491452,8.078399,7.4779587,7.9442787,apricaria
61,-465.3497,-11.973099,-4.6816525,43.815514,-30.877934,2.7221794,-43.567448,9.384166,13.741945,1.3043258,8.769907,7.6003485,4.95243,apricaria
62,-459.43073,-19.463772,-4.1052704,48.83337,-26.196037,-8.824499,-33.85863,8.617432,5.0634656,2.9039903,10.701618,10.390169,-1.3156228,apricaria
63,-465.65518,-21.187824,2.4698532,49.345387,-31.425377,3.9627178,-42.278214,5.463382,11.124035,-1.9527707,14.503248,3.7057881,6.574751,apricaria
64,-471.57806,-15.559038,7.0801773,43.097942,-38.567955,16.699366,-51.967567,3.9691086,16.246174,-2.5977917,12.487265,4.2590485,16.115463,apricaria
65,-466.12527,-12.577263,12.598165,42.764336,-35.508614,14.744574,-54.312695,10.15658,9.94857,-2.553804,15.228317,-2.2085128,17.741703,apricaria
66,-464.65292,-17.01606,14.005059,51.97837,-38.686684,16.235062,-48.227905,8.150901,12.368284,-2.9178429,12.375181,-6.7550764,21.169662,apricaria
67,-466.0136,-23.259804,10.675514,55.773052,-47.474693,14.41367,-41.732674,2.417537,17.315157,1.5932066,7.563772,-6.818915,21.035755,apricaria
68,-460.60297,-23.26712,4.236797,56.81247,-48.26526,12.325344,-42.39534,-2.7556615,19.333714,7.895218,7.603927,2.2696648,20.41353,apricaria
69,-465.27716,-16.188784,6.895056,44.73845,-38.803364,12.963049,-48.9223,2.077256,17.702108,4.2495728,4.13133,7.324816,16.156584,apricaria
70,-458.5944,-16.21592,10.178829,48.2474,-41.051804,15.74352,-48.091255,-1.4947163,18.507235,-3.568824,6.4362726,4.392787,6.389431,apricaria
71,-441.9946,-33.21,5.6812344,68.57814,-59.118378,21.665333,-40.75811,-14.790936,27.374474,-7.930415,2.8177423,17.237225,-3.5331905,apricaria
72,-442.88736,-39.85643,7.5435276,68.240814,-64.71754,25.531681,-37.518055,-23.36227,33.400894,-13.073182,4.4208255,26.617908,-7.1257105,apricaria
73,-453.53302,-32.660915,8.661211,57.833015,-57.87714,26.90897,-41.153862,-17.468582,35.490524,-13.694758,8.667966,24.09773,-7.466297,apricaria
74,-466.13464,-24.329016,10.234165,52.735413,-43.994957,22.879974,-42.29879,-7.6417637,28.981674,-7.006464,7.013667,19.425241,-6.7476144,apricaria
75,-467.11203,-23.852589,10.260271,54.79412,-44.189857,19.146297,-42.506306,-5.4546146,31.451077,-6.867338,10.711369,22.288033,-4.333898,apricaria
76,-465.5515,-21.567327,3.8507388,51.389954,-46.775795,18.675585,-42.99449,-7.785866,24.664085,-3.5784595,13.619152,21.915798,-2.1544867,apricaria
77,-468.79285,-19.344223,8.864748,53.599617,-45.223457,19.03533,-39.01598,-7.2792816,22.957142,-5.2613535,6.42375,22.199905,-4.850849,apricaria
78,-479.03088,-15.227922,11.553402,55.871475,-39.65368,8.188862,-42.161224,-4.048835,24.879974,-7.0491686,-0.7683262,24.118309,-2.9672103,apricaria
79,-483.66724,-10.548491,10.8402605,51.562515,-31.877026,7.0859966,-42.376076,-4.1172695,20.110533,-6.8845577,0.8366386,16.263054,-2.5571835,apricaria
80,-478.26877,-9.639106,5.112423,47.9619,-35.207012,5.693084,-35.898468,1.6116805,16.501476,-4.7240458,4.299217,14.759787,-7.8230686,apricaria
81,-479.42004,-6.434708,4.813844,48.63378,-35.543503,3.9824839,-34.48854,1.2985114,15.139473,-3.8511827,4.2330093,12.265101,-3.3837128,apricaria
82,-475.38208,-7.650939,9.618377,49.741344,-35.137856,6.5311556,-43.05423,-0.023475453,16.586157,-1.7847339,2.3343432,7.7640395,8.527954,apricaria
83,-474.2924,-13.84573,12.313493,47.953163,-38.181847,6.9022827,-42.504173,4.773161,16.445408,-4.7164917,4.7922573,11.894357,10.98392,apricaria
0,-617.9391,-3.4456747,-5.2738595,29.587437,-16.378252,-22.214785,-19.587479,6.4791226,-1.1489003,11.594166,2.7396,13.113762,6.6391587,apricaria
1,-528.8807,0.54788613,-11.937439,34.477974,-13.505007,-13.683012,-20.384125,3.884651,-3.9985623,17.343735,2.6936288,11.672315,7.620817,apricaria
2,-495.9269,0.9699383,-17.270271,38.73271,-10.176282,-12.088535,-21.92736,0.121956795,-2.2277348,18.429834,3.7192035,11.285652,6.5833936,apricaria
3,-485.5652,-1.284097,-19.868803,36.7423,-10.626556,-9.843298,-29.86901,-1.7857648,2.6539412,19.16992,8.415912,11.902163,0.5455084,apricaria
4,-487.09717,-0.7491841,-17.261976,35.907887,-12.722754,-6.2026587,-29.04007,-5.586993,8.407232,18.748024,12.553782,14.892597,-1.7552314,apricaria
5,-492.92337,0.68911034,-15.550991,38.542625,-11.658968,-10.524721,-28.869795,-4.221856,11.255561,23.463089,10.121962,13.824289,0.23745751,apricaria
6,-494.20184,3.2713408,-8.924114,35.87873,-6.660667,-16.661263,-35.92932,2.2589118,8.9322,19.54034,7.5281534,12.781363,4.4172697,apricaria
7,-499.6027,4.459977,-6.0832605,31.868973,-4.966434,-14.525004,-35.69809,7.4494944,5.7173567,12.622113,1.0806866,8.875723,7.0344863,apricaria
8,-492.40186,-2.9175358,-3.9120715,31.261814,-5.1497583,-4.186599,-36.213356,7.660395,7.3540506,4.536438,5.6694994,7.626588,4.028672,apricaria
9,-471.8232,-27.47472,7.5084405,32.649494,-12.35672,4.9328647,-41.962578,7.125773,13.49855,-5.884325,18.396343,-1.299927,6.351039,apricaria
10,-460.13065,-39.652397,13.1395,35.007973,-22.784365,13.561776,-55.27644,15.235333,8.997903,-4.599022,26.79671,-15.407991,22.270298,apricaria
11,-451.4827,-43.6599,24.940495,27.69926,-23.767664,13.682453,-62.281914,21.122671,1.6594625,-0.96700156,32.37217,-17.342424,26.503304,apricaria
12,-448.88577,-42.36918,19.76527,38.230133,-36.277016,29.851665,-62.4542,10.562504,9.411547,-12.00092,32.95511,-9.174135,15.201268,apricaria
13,-449.73648,-40.10945,11.652367,53.188007,-50.910934,44.43976,-64.17024,10.599544,22.109756,-14.681839,30.1717,-2.161633,6.9393473,apricaria
14,-454.46866,-41.762535,16.981068,50.21988,-52.348846,41.571346,-69.82326,19.49218,17.811245,-11.053118,30.720177,-9.176687,11.899607,apricaria
15,-443.7462,-51.281303,17.911083,49.630836,-64.60345,55.052513,-75.808685,21.02916,18.658628,-21.308079,38.990246,-11.023638,8.7866955,apricaria
16,-443.23294,-52.6382,20.275333,59.761375,-66.763336,55.17488,-68.88056,11.93154,23.611166,-25.663197,35.62574,-6.1731405,4.7855535,apricaria
17,-467.05182,-28.708324,7.386594,59.775787,-44.76042,28.244083,-50.101425,-3.9606197,29.249657,-16.591675,21.53683,7.48759,-4.6206427,apricaria
18,-465.34073,-28.891563,-0.77848685,61.33824,-44.26883,19.173553,-41.618023,-14.212084,27.53716,-6.320443,8.715158,17.469172,-4.364794,apricaria
19,-457.0943,-37.272255,-2.4330292,71.336136,-60.667427,24.244091,-32.320564,-32.540054,38.097836,-7.53386,-3.0096402,30.040451,-9.989939,apricaria
20,-456.71506,-37.259186,-12.227408,76.77187,-56.242172,24.712145,-25.218243,-35.058044,43.02218,-3.983461,-4.5432124,34.889236,-14.119869,apricaria
21,-448.25943,-40.621246,-15.219429,70.62165,-58.44555,31.338043,-40.04474,-24.524456,44.353107,-13.5005,9.246067,28.529552,-11.695932,apricaria
22,-443.1263,-41.86493,-14.75296,66.14602,-56.727585,37.98861,-48.012566,-22.82219,43.957813,-21.643715,19.68494,21.177383,-16.16304,apricaria
23,-440.1841,-54.38717,-1.9919698,60.02369,-57.298874,51.859646,-69.254425,0.46971193,34.644554,-14.252,23.976757,1.3902209,-5.140875,apricaria
24,-439.8406,-50.141766,6.3706646,56.47886,-53.66623,49.425297,-78.64284,17.624588,27.837141,-17.704845,22.696327,-10.437906,5.751651,apricaria
25,-434.24802,-60.07103,1.7883153,66.65434,-65.44862,47.682274,-67.6384,-1.3656237,35.440075,-22.876707,21.243176,1.9347216,-4.982355,apricaria
26,-444.4155,-47.71469,-3.8116162,66.86223,-55.434853,41.083763,-61.31788,-7.7654467,39.908146,-20.398176,25.999184,8.342901,-13.398421,apricaria
27,-450.44498,-37.47483,7.0231667,52.024296,-33.38732,28.102816,-50.980053,-3.3332574,24.66295,-11.532452,24.989483,3.0762794,-7.3995037,apricaria
28,-434.11478,-56.31911,16.203863,64.341286,-48.388264,38.919395,-42.139915,-15.132056,27.209259,-6.3838367,13.140489,11.650838,-9.301981,apricaria
29,-430.40408,-57.406605,10.583691,74.487366,-61.465538,38.77058,-36.23941,-22.396896,35.81063,-4.355754,2.5505695,23.564041,-8.537357,apricaria
30,-436.11444,-55.54341,3.3705263,73.5198,-67.159546,39.303513,-44.054153,-22.890528,44.587738,-7.566089,0.21171442,23.171877,-4.6446905,apricaria
31,-442.35022,-51.31009,-2.8552234,70.32199,-65.66406,46.5477,-52.451134,-14.475061,45.33466,-20.996971,12.831488,14.725164,-6.7857485,apricaria
32,-437.1823,-56.14586,-2.5467248,73.458725,-59.34971,41.511475,-50.850338,-4.7712502,41.158195,-16.494766,8.399478,11.868715,-8.619533,apricaria
33,-444.53882,-65.45439,1.1419386,70.80106,-60.22262,48.07751,-65.23803,5.6611166,38.78047,-16.560062,21.222973,5.1786184,-1.1328073,apricaria
34,-448.02893,-64.54375,8.1230545,65.39688,-66.48626,51.84975,-74.04765,12.546452,28.731375,-17.86032,24.485462,-1.14137,6.6638813,apricaria
35,-434.84308,-65.06462,8.881601,77.5226,-80.21567,46.65201,-60.931343,0.9262227,36.400604,-12.852804,23.334167,3.1836746,-7.140952,apricaria
36,-448.25183,-43.657455,3.5169601,72.196884,-74.06997,28.335594,-42.44762,-8.313051,45.710213,-14.09342,18.63763,13.523392,-21.909489,apricaria
37,-454.17273,-23.073011,10.308393,63.08136,-59.347336,18.274002,-51.8208,-5.130233,39.659264,-23.202835,17.134491,5.628532,-25.698809,apricaria
38,-448.2682,-22.053822,12.285269,64.84594,-63.686455,24.622084,-47.166832,-13.639267,38.572212,-22.820032,10.9571,5.592128,-21.221848,apricaria
39,-435.56534,-51.633957,5.464701,76.46135,-83.17071,41.619934,-35.603813,-18.280432,33.306828,-2.3756633,4.181752,9.779268,3.8250604,apricaria
40,-428.5882,-60.80182,2.6873744,86.29424,-91.88016,46.653706,-41.218708,-16.38572,38.837692,-0.4232498,3.9094586,8.823053,10.288216,apricaria
41,-434.35333,-54.636093,3.419343,76.24306,-84.18059,43.09268,-41.75458,-19.905842,45.159027,-6.2845984,12.238701,16.202879,-3.8481321,apricaria
42,-455.24704,-39.210495,0.67631465,66.48186,-60.858627,29.153873,-38.63972,-19.310673,39.590134,-13.173826,16.248379,25.951584,-16.361301,apricaria
43,-448.03732,-42.482986,16.474598,66.24788,-65.01068,42.413002,-57.80275,-11.349486,30.581085,-23.242588,20.315125,11.246141,-3.937642,apricaria
44,-423.6788,-46.11815,26.291306,71.6698,-71.6737,36.815125,-58.452995,-20.635124,17.167816,-19.555683,12.434941,3.564664,14.902687,apricaria
45,-406.64984,-65.75054,26.925674,74.69487,-79.361404,32.84869,-47.88702,-36.286797,31.652748,-10.341795,2.7938542,10.790163,3.7252393,apricaria
46,-421.30063,-53.635918,17.149899,73.59888,-76.03093,26.359304,-34.87368,-39.624847,44.929283,-2.2605538,-6.7347875,21.503262,-14.68523,apricaria
47,-440.03775,-43.446117,10.674326,63.88002,-50.43225,16.248898,-27.859203,-34.389507,41.980553,4.238702,-7.2501183,38.212715,-24.19387,apricaria
48,-437.34952,-43.914764,5.947176,63.11184,-65.474396,36.05508,-42.386574,-26.00079,40.623653,-14.720802,6.7474337,31.943104,-19.78054,apricaria
49,-421.9267,-54.14315,-1.768878,71.1469,-79.22138,52.830383,-51.505287,-16.808907,35.744385,-12.72333,9.207615,14.094189,3.6496015,apricaria
50,-410.91595,-64.125534,-6.9007263,77.84494,-79.159325,51.67002,-52.942375,-13.33847,41.20405,-12.382789,4.068612,11.375844,10.50888,apricaria
51,-420.99335,-56.85733,-7.172105,74.68187,-72.950516,48.1918,-49.549725,-11.522381,45.64981,-20.828568,3.338966,16.919056,-2.6167395,apricaria
52,-436.49368,-38.71499,-12.229122,63.767105,-58.647453,38.616005,-43.1035,-13.518407,46.553062,-21.041775,5.53124,29.19643,-19.042244,apricaria
53,-427.43176,-47.563667,-7.639393,71.20058,-63.505314,40.975662,-47.54655,-7.4108963,36.800415,-18.818323,13.72544,16.506618,-8.057512,apricaria
54,-413.80756,-67.01898,-1.5368537,85.472786,-71.60427,38.42182,-51.959473,-9.072542,28.514183,-8.575262,13.333645,2.2598386,5.5406804,apricaria
55,-411.91473,-79.01457,4.0906453,87.70245,-75.4827,39.17682,-47.89952,-10.029642,30.843155,-4.4348035,11.692114,2.1516066,1.8370597,apricaria
56,-414.8919,-79.172844,2.965269,83.004684,-71.713196,38.178516,-39.922005,-13.620675,36.166344,-5.456842,5.0133033,21.402256,-9.943731,apricaria
57,-432.497,-49.8058,-2.652063,73.1532,-59.849644,28.128105,-30.676424,-20.94072,31.915089,-0.16536999,-4.827457,32.00529,-14.316958,apricaria
58,-432.86963,-46.467438,-0.6266848,65.185486,-64.458954,35.761272,-42.36697,-15.241482,37.63174,-10.412162,16.468014,16.423958,-15.129398,apricaria
59,-430.10046,-56.239624,4.886505,69.628296,-69.878586,43.94931,-43.432068,-20.743444,36.328606,-12.444845,20.054037,11.752176,-13.022802,apricaria
60,-415.46558,-71.838684,9.159699,78.52823,-82.44845,49.733925,-45.759415,-27.614595,31.371506,-11.904881,10.400676,9.401055,2.8868663,apricaria
61,-410.54678,-72.276306,12.669931,76.86575,-77.712074,49.257187,-45.362114,-24.538153,34.906456,-13.70159,7.0057487,14.1485615,1.9156232,apricaria
62,-419.74417,-61.3172,14.365747,68.14363,-67.38639,45.496025,-41.647736,-24.08649,47.59649,-17.619776,13.93698,21.867706,-13.140487,apricaria
63,-431.16263,-50.19236,3.9351714,66.03868,-60.99474,34.660553,-36.08892,-31.314371,46.571037,-14.247589,8.940777,25.800865,-20.747675,apricaria
64,-419.86432,-66.62842,10.739912,81.93686,-79.787445,50.207634,-43.135624,-22.528358,32.442146,-3.568594,9.774115,12.263031,4.7929616,apricaria
65,-415.67615,-75.20277,14.79257,86.76457,-85.77022,48.54532,-40.805405,-17.109005,28.258053,1.1684355,9.793508,3.5926776,13.145231,apricaria
66,-416.8472,-73.64836,4.935622,92.074265,-90.89685,46.727043,-38.125652,-27.78857,37.684868,-10.111148,8.132709,12.402357,-3.8315248,apricaria
67,-426.02484,-58.53152,-3.2893615,87.32286,-75.617615,38.974426,-32.60514,-35.290833,48.261078,-7.312251,4.842771,25.2545,-14.080729,apricaria
68,-432.94382,-46.1904,-6.1013885,87.99846,-63.737465,32.244606,-32.637543,-32.930634,40.17522,-3.3848054,4.7722006,22.04769,-12.713234,apricaria
69,-430.90735,-48.0577,2.4135895,82.7207,-65.525345,41.600708,-43.07164,-21.3708,25.942533,-12.158779,15.657206,14.811685,-13.551017,apricaria
70,-422.83527,-58.415825,-2.3308363,82.28107,-75.65231,43.90599,-31.001482,-32.770607,31.550266,-8.823752,4.563492,31.334433,-11.9860935,apricaria
71,-429.03564,-46.973175,-13.268954,79.30713,-73.72041,34.220184,-14.981792,-45.530884,43.084038,-3.4513435,-12.534351,41.503105,-12.173237,apricaria
72,-439.0148,-37.341324,-13.315107,68.75461,-62.032303,17.360168,-11.838402,-45.308044,50.55052,3.7899165,-21.170778,48.30665,-15.369013,apricaria
73,-441.04987,-42.247276,-0.66185075,51.038704,-44.33352,12.400448,-14.909489,-38.007965,50.844112,-3.6245112,-8.6091175,45.31369,-24.807583,apricaria
74,-428.31274,-55.648495,10.214275,50.2076,-53.66098,26.71764,-36.66458,-19.86662,55.592667,-13.969913,10.44841,23.848354,-17.013382,apricaria
75,-425.4687,-68.42329,23.942001,43.40086,-57.27586,36.643257,-58.776234,-0.37050062,46.301933,-16.61964,23.798096,4.2234597,-4.4905877,apricaria
76,-429.38583,-64.606995,12.358489,45.055458,-51.418503,39.451355,-54.721962,5.243075,19.102518,-12.247978,30.99884,-3.0460057,0.60114247,apricaria
77,-417.08777,-68.554436,-4.2429776,45.541534,-49.163628,37.972847,-37.87204,-4.716764,10.447744,-10.836851,19.378315,5.092436,-9.488852,apricaria
0,-456.32617,53.177505,-23.863205,32.04564,-5.1678233,-21.702755,-25.77998,-5.7458878,-13.314222,17.527153,6.2023935,9.169695,-3.825604,perdix
1,-400.0098,55.74533,-22.885506,36.371193,-2.9802911,-15.502779,-20.792791,-6.3102293,-14.804358,12.593843,7.508075,8.607182,-4.1279936,perdix
2,-385.32935,58.733665,-23.697594,38.57469,-2.5161946,-13.000902,-20.445873,-7.0003223,-13.894394,7.9023066,4.011276,6.03785,-7.6343164,perdix
3,-387.2865,58.789856,-25.344875,38.543915,-7.5685735,-17.839958,-25.001228,-2.816605,-11.295923,7.8822994,0.7155166,1.8798656,-9.516944,perdix
4,-395.85516,61.15453,-24.417707,38.776413,-9.815216,-20.677656,-19.258606,1.3927376,-11.848387,6.5672054,-2.185934,3.482298,-5.3638864,perdix
5,-397.20367,62.00099,-21.224794,34.615013,-5.6033916,-18.316036,-17.81675,0.9338268,-13.006794,5.9188147,-1.077868,4.8087225,-8.171428,perdix
6,-397.0414,65.8307,-18.93414,34.03454,-1.3415341,-16.158955,-20.772926,-4.9888277,-14.110807,3.4089332,0.16754015,5.816563,-11.700182,perdix
7,-385.31485,63.214058,-24.00844,32.006687,-3.6066604,-19.011066,-23.118221,-5.3547564,-9.317024,5.9914446,-0.55592406,5.4604206,-13.82231,perdix
8,-247.65974,-68.14299,31.041428,14.683451,-24.88328,1.4878666,-19.729568,-18.623383,-0.29843038,13.398205,-17.665188,34.312943,-33.175903,perdix
9,-194.79211,-115.269714,42.9971,20.763672,-34.877575,4.2802095,-21.149399,-13.345203,-11.787661,14.650936,-20.722755,36.015785,-26.997513,perdix
10,-181.44545,-123.196686,47.383858,31.27567,-43.328133,0.3728141,-20.689907,-9.5859375,-20.474176,20.580822,-24.98714,28.448994,-22.828514,perdix
11,-194.72028,-107.0755,34.5019,37.600227,-42.440132,-4.3898416,-20.395462,-2.9966168,-29.663153,31.016941,-22.235191,16.652796,-13.503457,perdix
12,-221.6,-80.34651,15.011961,37.21476,-39.48196,-6.9502773,-26.474705,4.9270897,-29.858753,27.34364,-17.334873,15.834296,-17.408241,perdix
13,-264.0645,-32.634907,-1.5528883,26.383316,-31.043827,-5.507035,-34.264034,1.1403883,-25.46847,28.073895,-21.924337,25.550566,-15.02318,perdix
14,-284.6736,-4.000559,-12.480547,13.162118,-19.2085,1.800482,-33.743767,4.3485775,-27.057064,21.484123,-19.078262,28.426542,-15.299276,perdix
15,-275.60107,-11.240873,-11.265241,14.63927,-19.817924,8.22208,-38.129803,11.184237,-28.13826,17.606636,-15.431561,22.358261,-15.270511,perdix
16,-257.69812,-32.554443,-10.619253,19.202074,-25.626328,1.2039852,-34.80468,10.190794,-32.484467,20.830078,-16.798878,24.342628,-16.009659,perdix
17,-242.78822,-49.013557,-5.3620744,17.812819,-28.010199,-2.7532415,-28.574326,4.587997,-32.11335,19.157307,-13.99361,21.203545,-14.623055,perdix
18,-235.32332,-58.570747,-1.7883139,22.998997,-25.184341,0.43063894,-30.68309,-0.60282403,-32.628662,18.83928,-15.523863,16.636057,-13.5977955,perdix
19,-254.0195,-47.920193,1.1110553,25.123472,-23.828682,4.105598,-29.631752,3.1083956,-31.213047,16.55166,-19.272993,21.995342,-15.69455,perdix
20,-307.3064,7.3484898,-14.180837,18.457664,-13.870177,1.2199976,-33.586155,5.2112336,-28.71045,12.351045,-16.989256,25.645323,-20.343555,perdix
21,-350.09448,55.71984,-50.378872,19.95038,-5.5384007,-9.457827,-24.088531,-7.896101,-20.164436,0.3380012,4.96245,9.635336,-9.495031,perdix
22,-352.6245,58.316574,-51.03695,15.421539,-4.700559,-8.991549,-21.836536,-7.21185,-15.54285,3.2647736,-2.123789,4.7483945,-12.121096,perdix
23,-356.25113,57.129616,-45.55108,14.808437,-5.16929,-14.496918,-23.24265,-6.4628134,-15.806555,5.678218,-7.46314,3.713306,-13.321372,perdix
24,-355.0294,55.02499,-45.926056,11.246342,-10.300118,-17.674541,-26.783676,-6.2519417,-19.920345,3.986159,0.8830082,3.9400835,-13.525227,perdix
25,-352.6918,59.67002,-46.60824,9.845401,-15.586563,-14.301056,-24.426426,-2.3270128,-17.20209,0.3918857,1.2155651,6.4512434,-11.212707,perdix
26,-356.08844,58.364964,-42.516724,18.686613,-11.988983,-14.259811,-25.776777,-3.6729994,-18.193502,0.4734947,6.5816517,11.062897,-9.199495,perdix
27,-361.828,58.536545,-39.400528,22.026337,-6.485176,-16.343012,-28.167223,-3.7955623,-19.106537,1.0331306,11.119556,12.175814,-9.646023,perdix
28,-359.5122,58.988697,-40.12677,23.57082,-4.2546678,-18.25947,-23.065567,-1.6225361,-15.831413,0.92868054,6.067719,11.240341,-10.232125,perdix
29,-362.4937,58.788788,-41.74171,25.826254,-3.005795,-15.83481,-19.191353,-4.4701667,-16.845982,4.9643497,4.3825035,8.188555,-11.281041,perdix
30,-369.2104,54.921432,-35.432472,28.748028,0.44795436,-10.698492,-23.470749,-0.81359005,-15.936569,2.3319664,3.1911473,6.716938,-9.901199,perdix
31,-370.68246,53.078957,-31.129646,32.95332,-0.6421475,-11.246392,-23.045135,-2.1955333,-17.983578,0.5238774,5.7188063,11.118923,-7.107657,perdix
32,-371.5526,54.2098,-34.31697,33.26501,-4.3211126,-12.417395,-19.50304,-2.7675467,-16.422798,4.1900387,5.3468904,8.610853,-6.300664,perdix
33,-368.54428,54.96343,-38.443443,29.84199,-4.667365,-19.534676,-22.534698,-2.0331657,-17.924871,5.8092713,0.3055843,0.87015826,-4.7877707,perdix
34,-366.3357,57.881798,-41.24005,28.971472,-2.932191,-18.108934,-23.450878,1.9613488,-15.573216,1.5516827,-1.3068421,2.7980192,-5.704833,perdix
35,-367.1465,57.487278,-43.456253,27.700489,-0.74908423,-12.053131,-21.517973,0.76328886,-12.7034445,-0.28743374,1.651699,11.414379,-8.166273,perdix
36,-370.053,55.864975,-44.024673,27.056667,-1.565342,-11.16962,-19.088644,-0.8292439,-14.528698,-1.9560561,4.74574,10.843615,-9.735817,perdix
37,-372.19876,57.541924,-45.659042,27.990917,-0.671862,-17.188168,-22.19784,-0.9978623,-13.526707,-0.34658068,2.534894,11.382051,-10.563502,perdix
38,-373.95468,63.779243,-41.61936,25.216885,-3.0654202,-23.512867,-25.45882,-2.1599827,-12.524931,1.680733,0.6755371,11.383564,-12.184542,perdix
39,-363.93365,55.69272,-38.314487,27.096476,-8.260304,-14.488832,-24.781902,-0.3286988,-13.048542,3.081448,0.6867111,8.333537,-11.383669,perdix
40,-357.97806,39.05246,-31.268166,21.37241,-6.094569,-15.89118,-26.301197,1.1620679,-17.895275,6.4740486,-2.3904953,13.264986,-13.926693,perdix
41,-295.6734,-40.986168,17.647247,7.6873293,-5.7188144,-14.772341,-25.063145,1.5162914,-25.82523,17.252247,-11.822908,23.640053,-15.502182,perdix
42,-262.78867,-72.02585,25.921291,22.537098,-18.123749,-13.3181,-17.545364,-1.033634,-32.53327,24.703049,-9.51448,15.187725,-14.529553,perdix
43,-260.3171,-69.57529,17.777622,36.36962,-22.722082,-13.585141,-19.104399,-2.5194373,-36.28531,31.115303,-11.225761,6.0584965,-8.587673,perdix
44,-274.65292,-44.227547,4.3672953,42.006065,-25.324043,-15.954041,-17.566986,3.4749188,-45.76721,28.849775,-6.438756,6.2609835,-4.0969462,perdix
45,-295.00137,-12.793084,-9.221075,34.398872,-16.969275,-8.805759,-16.103954,4.7698674,-42.932533,22.014774,-4.5201645,17.442081,-9.031406,perdix
46,-319.1064,28.191006,-21.104212,18.954613,-9.169592,-7.856501,-25.860792,-2.8111815,-27.90641,20.021008,-10.363813,22.299015,-10.189048,perdix
47,-308.0217,19.098919,-15.41247,11.86277,-8.932808,-11.792192,-30.947704,-1.2331953,-20.416162,16.962566,-6.167976,24.639011,-17.704552,perdix
48,-289.00955,-4.754662,-8.3316,11.025481,-15.481306,-8.122382,-29.048077,-2.7385213,-19.69659,18.043606,-6.0841446,24.115887,-18.993599,perdix
49,-274.0392,-27.540846,-0.70060676,12.294409,-13.721535,-4.963917,-24.95092,-5.5450983,-19.026665,23.757439,-6.9655566,25.230087,-18.631767,perdix
50,-259.67947,-45.235542,8.576672,20.141075,-12.283539,-3.8500428,-21.231405,-15.278614,-20.062693,24.41677,-11.503965,25.75913,-15.913055,perdix
51,-275.9134,-38.157646,10.069969,22.443932,-10.877606,-7.070139,-19.479523,-19.191406,-13.806435,22.721169,-16.63742,29.611242,-17.059288,perdix
52,-327.2895,13.224545,-18.361967,18.611317,6.0630703,-7.8733287,-18.62648,-15.996008,-15.624632,19.315693,-10.366003,29.710398,-18.196833,perdix
53,-356.99,52.96142,-42.045296,26.61668,-2.5621924,-4.9543614,-21.185093,-10.934064,-18.781368,7.7299614,5.3902197,9.763653,-5.634396,perdix
54,-358.45932,51.80789,-44.888298,22.28627,-3.8461113,-2.8420377,-17.928383,-10.196859,-21.235584,6.9180818,3.5173435,7.684676,-8.841799,perdix
